name,score,beer style,abv,cal,city,country,link
Crow Gunners Pub APA,3.3,American Pale Ale,5.3,159.0,Vranovo,Serbia,/beer/crow-gunners-pub-apa/512663/
Kabinet / White Stork Pop My Višnja - Red Wine Barrel,3.29,Lambic Style - Fruit,5.5,165.0,Nemenikuće Sopot,Serbia,/beer/kabinet-white-stork-pop-my-visnja-red-wine-barrel/411203/
Dogma Svetionik Pale Ale,3.29,American Pale Ale,5.2,156.0,Belgrade,Serbia,/beer/dogma-svetionik-pale-ale/419547/
Scott's Cider Medium Dry,3.29,Cider,5.8,174.0,Čenej,Serbia,/beer/scotts-cider-medium-dry/287720/
Kabinet Bad Copy,3.29,American Pale Ale,5.3,159.0,Nemenikuće Sopot,Serbia,/beer/kabinet-bad-copy/381479/
Kabinet Samo Pivo Pablo IPA,3.28,India Pale Ale (IPA),6.6,198.0,Nemenikuće Sopot,Serbia,/beer/kabinet-samo-pivo-pablo-ipa/359400/
Kabinet Brewery,3.28,Witbier,5.2,156.0,Nemenikuće Sopot,Serbia,/beer/kabinet-wit/282507/
Tron Skiper IPA,3.28,India Pale Ale (IPA),6.3,189.0,Obrenovac,Serbia,/beer/tron-skiper-ipa/395078/
Guinness Foreign Extra Stout (Seychelles),3.03,Foreign Stout,7.5,225.0,Mahé,Seychelles,/beer/guinness-foreign-extra-stout-seychelles/352317/
Seybrew Festive Lager,2.64,Pale Lager,5.8,174.0,Mahé,Seychelles,/beer/seybrew-festive-lager/491783/
Seychelles Breweries (Diageo),2.52,English Strong Ale,7,210.0,Mahé,Seychelles,/beer/celebration-special-seychelles/123364/
SeyBrew Lager,1.97,Pale Lager,4.9,147.0,Mahé,Seychelles,/beer/seybrew-lager/14732/
Star Lager (Sierra Leone),1.86,Pale Lager,5,150.0,Freetown,Sierra Leone,/beer/star-lager-sierra-leone/23405/
Brewerkz XIPA,3.41,Imperial IPA,7.5,225.0,Singapore,Singapore,/beer/brewerkz-xipa/27872/
Brewlander Respect  (Porter),3.4,Porter,5.8,174.0,Singapore,Singapore,/beer/brewlander-respect-porter/515199/
Brewerkz Oatmeal Stout,3.38,Sweet Stout,6,180.0,Singapore,Singapore,/beer/brewerkz-oatmeal-stout/16911/
Brewlander Courage (Double IPA),3.33,Imperial IPA,8.2,246.0,Singapore,Singapore,/beer/brewlander-courage-double-ipa/488481/
Brewlander Peace (N.E.W. Wheat),3.33,Wheat Ale,5.1,153.0,Singapore,Singapore,/beer/brewlander-peace-new-wheat/515200/
Guinness Foreign Extra Stout (Singapore),3.32,Foreign Stout,5.5,165.0,Singapore,Singapore,/beer/guinness-foreign-extra-stout-singapore/116112/
Brewlander Joy (Session IPA),3.31,Session IPA,4.5,135.0,Singapore,Singapore,/beer/brewlander-joy-session-ipa/515197/
Brewerkz Single Hop Series: Vic Secret,3.3,American Pale Ale,5,150.0,Singapore,Singapore,/beer/brewerkz-single-hop-series-vic-secret/405656/
Barefoot Brewing Company,3.28,Foreign Stout,7,210.0,Singapore,Singapore,/beer/jungle-beer-kiasu-stout/163866/
Brewlander Love (Wild IPA),3.28,India Pale Ale (IPA),6.5,195.0,Singapore,Singapore,/beer/brewlander-love-wild-ipa/488482/
Brewerkz American Pale Ale,3.27,American Pale Ale,5,150.0,Singapore,Singapore,/beer/brewerkz-american-pale-ale/125034/
Brewerkz Black Pig,3.26,Black IPA,8,240.0,Singapore,Singapore,/beer/brewerkz-black-pig/184061/
Brewlander Hope (Summer Ale),3.25,Golden Ale/Blond Ale,4.5,135.0,Singapore,Singapore,/beer/brewlander-hope-summer-ale/488486/
Pump Room India Pale Ale,3.24,India Pale Ale (IPA),6.2,186.0,Singapore,Singapore,/beer/pump-room-india-pale-ale/80729/
ABC Extra Stout,3.24,Foreign Stout,7,210.0,Singapore,Singapore,/beer/abc-extra-stout/9226/
Hospoda Bohemia Dark Beer,3.23,Dunkel/Tmavý,4.5,135.0,Singapore,Singapore,/beer/hospoda-bohemia-dark-beer/317015/
On Tap IPA,3.21,India Pale Ale (IPA),7,210.0,Singapore,Singapore,/beer/on-tap-ipa/413003/
Brewlander Pride (Saison),3.2,Saison,5.5,165.0,Singapore,Singapore,/beer/brewlander-pride-saison/488484/
Brewerkz 20th Anniversary Ale,3.19,American Pale Ale,6,180.0,Singapore,Singapore,/beer/brewerkz-20th-anniversary-ale/519243/
Innocence Calamity Coffee Ale,3.19,Spice/Herb/Vegetable,4,120.0,Singapore,Singapore,/beer/innocence-calamity-coffee-ale/476722/
Brewerkz Single Hop Series: Centennial,3.19,American Pale Ale,5,150.0,Singapore,Singapore,/beer/brewerkz-single-hop-series-centennial/328721/
Brewerkz White Rabbit,3.18,German Hefeweizen,7,210.0,Singapore,Singapore,/beer/brewerkz-white-rabbit/169027/
Innocence Insidious Dark IPA,3.18,Black IPA,5.2,156.0,Singapore,Singapore,/beer/innocence-insidious-dark-ipa/521947/
Pump Room Golden Ale,3.17,Golden Ale/Blond Ale,5.2,156.0,Singapore,Singapore,/beer/pump-room-golden-ale/218365/
Blue Bali Doshi IPA,3.16,India Pale Ale (IPA),-,,Singapore,Singapore,/beer/blue-bali-doshi-ipa/308493/
Archipelago Sibeh Ho,3.16,Witbier,4.2,126.0,Singapore,Singapore,/beer/archipelago-sibeh-ho/541405/
Archipelago Brewery,3.14,English Pale Ale,4.7,141.0,Singapore,Singapore,/beer/archipelago-summer-ale/121551/
Crossroads Singapore Summer Ale,3.14,Wheat Ale,4.5,135.0,Singapore,Singapore,/beer/crossroads-singapore-summer-ale/427513/
RedDot Indian Pale Ale,3.14,India Pale Ale (IPA),5.75,172.0,Singapore,Singapore,/beer/reddot-indian-pale-ale/224962/
Archipelago Summer IPA,3.13,India Pale Ale (IPA),5.5,165.0,Singapore,Singapore,/beer/archipelago-summer-ipa/501781/
Level 33 33.11/22 Oaked Bock Beer,3.13,Dunkler Bock,6,180.0,Singapore,Singapore,/beer/level-33-3311-22-oaked-bock-beer/224866/
The Pump Room,3.13,Stout,-,,Singapore,Singapore,/beer/pump-room-stout/80731/
Rye & Pint Punchin' Rye,3.13,American Pale Ale,5,150.0,Singapore,Singapore,/beer/rye-pint-punchin-rye/509091/
Brewerkz Single Hop Series: Mandarina Bavaria,3.13,American Pale Ale,5,150.0,Singapore,Singapore,/beer/brewerkz-single-hop-series-mandarina-bavaria/317140/
Blue Bali Gold,3.12,Spice/Herb/Vegetable,-,,Singapore,Singapore,/beer/blue-bali-gold/308491/
1925 The Yellow Van,3.12,English Pale Ale,4.5,135.0,Singapore,Singapore,/beer/1925-the-yellow-van/308486/
Level 33 33.6 Bohemian Pilsner,3.12,Pilsener,4.2,126.0,Singapore,Singapore,/beer/level-33-336-bohemian-pilsner/216964/
Brewerkz,3.12,Belgian Strong Ale,7,210.0,Singapore,Singapore,/beer/brewerkz-moh-gwai/41711/
RedDot Kolsch,3.12,Kölsch,5.5,165.0,Singapore,Singapore,/beer/reddot-kolsch/125033/
The Pump Room,3.12,Czech Pilsner (Světlý),5.5,165.0,Singapore,Singapore,/beer/pump-room-bohemian-lager/80727/
Brewerkz India Pale Ale,3.11,India Pale Ale (IPA),6,180.0,Singapore,Singapore,/beer/brewerkz-india-pale-ale/16908/
Brewerkz Session Saison,3.11,Saison,4.5,135.0,Singapore,Singapore,/beer/brewerkz-session-saison/537906/
Archipelago Ah Kah Ji,3.11,Pale Lager,4,120.0,Singapore,Singapore,/beer/archipelago-ah-kah-ji/541402/
Archipelago Brewery,3.1,American Pale Ale,4.6,138.0,Singapore,Singapore,/beer/archipelago-anderson-valley-collaboration-pale-ale/456552/
Paulaner Brauhaus Munich Lager (Singapore),3.1,Dortmunder/Helles,4.7,141.0,Singapore,Singapore,/beer/paulaner-brauhaus-munich-lager-singapore/17001/
Brewerkz Single Hop Series: Denali,3.09,American Pale Ale,5,150.0,Singapore,Singapore,/beer/brewerkz-single-hop-series-denali/519240/
Blue Bali Pink Mamba,3.09,Fruit Beer,-,,Singapore,Singapore,/beer/blue-bali-pink-mamba/308492/
On Tap Cider,3.09,Cider,3.5,105.0,Singapore,Singapore,/beer/on-tap-cider/376855/
Rye & Pint Sunday's Brew,3.09,Pilsener,5,150.0,Singapore,Singapore,/beer/rye-pint-sundays-brew/509092/
Rye & Pint Trippin' Wheat,3.09,Wheat Ale,5,150.0,Singapore,Singapore,/beer/rye-pint-trippin-wheat/509093/
Unorthodox BITTERSWEET LAMENT Malina + Limetka,3.75,Grodziskie/Gose/Lichtenhainer,3.5,105.0,Bratislava,Slovak Republic,/beer/unorthodox-bittersweet-lament-malina-limetka/524708/
Hellstork Wildstork: Apricot Sour Ale aged in Red Wine Barrel,3.74,Sour/Wild Ale,5,150.0,Senica,Slovak Republic,/beer/hellstork-wildstork-apricot-sour-ale-aged-in-red-wine-barrel/552269/
dUb Brewing Company,3.73,India Pale Ale (IPA),6,180.0,Bratislava,Slovak Republic,/beer/dub-brewing-strange-land-ipa-145/430316/
Hellstork Beat to Juice 13°,3.72,India Pale Ale (IPA),5,150.0,Senica,Slovak Republic,/beer/hellstork-beat-to-juice-13/499918/
Stupavar Behind The Hills Smoked Porter 17°,3.72,Smoked,6.5,195.0,Stupava,Slovak Republic,/beer/stupavar-behind-the-hills-smoked-porter-17/378567/
Wywar Hell Bastard Screaming Bitch,3.69,India Pale Ale (IPA),-,,Holíč,Slovak Republic,/beer/wywar-hell-bastard-screaming-bitch/446527/
Hellstork Miami Wiesse Cuvee Maracuja,3.69,Berliner Weisse,3.2,96.0,Senica,Slovak Republic,/beer/hellstork-tryus-miami-wiesse-cuvee-maracuja/410723/
Lánius Eis 36°,3.69,Eisbock,16.8,504.0,Trenčín,Slovak Republic,/beer/lanius-eis-36/326021/
Hellstork Panda meets Barista,3.68,Sweet Stout,4.3,129.0,Senica,Slovak Republic,/beer/hellstork-panda-meets-barista/552267/
Hellstork Coconut Panda,3.67,Sweet Stout,4.3,129.0,Senica,Slovak Republic,/beer/hellstork-coconut-panda/552268/
Lánius Belgian Hoppy Tripel 21°,3.64,Belgian Strong Ale,-,,Trenčín,Slovak Republic,/beer/lanius-belgian-hoppy-tripel-21/405111/
Lánius Belgian Cassis Tripel 20°,3.64,Fruit Beer,8.9,267.0,Trenčín,Slovak Republic,/beer/lanius-belgian-cassis-tripel-20/507878/
Hellstork Wildstork: Mango and Chilli Cream,3.63,Sour/Wild Ale,4.5,135.0,Senica,Slovak Republic,/beer/hellstork-wildstork-mango-and-chilli-cream/552270/
Corvus Wit IPA 14°,3.62,India Pale Ale (IPA),-,,Košice,Slovak Republic,/beer/corvus-wit-ipa-14/327077/
Wywar 15 Years In Hell 15°,3.62,India Pale Ale (IPA),6.8,204.0,Holíč,Slovak Republic,/beer/wywar-15-years-in-hell-15/306272/
Beervana Stoutesso,3.62,Sweet Stout,6.8,204.0,Žilina,Slovak Republic,/beer/beervana-stoutesso/499586/
Hellstork Kraken IPA 15°,3.61,Black IPA,6.5,195.0,Senica,Slovak Republic,/beer/hellstork-kraken-ipa-15/252529/
Donovalsky Black Ale 17,3.61,Black IPA,7,210.0,Donovaly,Slovak Republic,/beer/donovalsky-black-ale-17/444720/
Žil Verne Vynález Skazy 16°,3.61,India Pale Ale (IPA),5.8,174.0,Bratislava,Slovak Republic,/beer/zil-verne-vynalez-skazy-16/410748/
Hellstork Ancikrist 15°,3.59,India Pale Ale (IPA),6.5,195.0,Senica,Slovak Republic,/beer/hellstork-ancikrist-15/218377/
Lánius Eis Mulberry 36°,3.58,Eisbock,20.3,609.0,Trenčín,Slovak Republic,/beer/lanius-eis-mulberry-36/410738/
dUb Brewing Company,3.57,Black IPA,6,180.0,Bratislava,Slovak Republic,/beer/dub-black-ipa/451692/
Unorthodox Deadraiser,3.56,India Pale Ale (IPA),7,210.0,Bratislava,Slovak Republic,/beer/unorthodox-deadraiser/552584/
Lánius The Juice 15°- Citra IPA,3.56,India Pale Ale (IPA),6.3,189.0,Trenčín,Slovak Republic,/beer/lanius-the-juice-15-citra-ipa/399163/
Kočovný Pivovar Hellstork,3.55,American Pale Ale,5,150.0,Senica,Slovak Republic,/beer/hellstork-end-of-summer-2016/450875/
Wywar Topaz IPA 13°,3.55,India Pale Ale (IPA),5.6,168.0,Holíč,Slovak Republic,/beer/wywar-topaz-ipa-13/503793/
Stupavar FestivALE 11°,3.55,Golden Ale/Blond Ale,4.4,132.0,Stupava,Slovak Republic,/beer/stupavar-festivale-11/339727/
Wywar New Zealand IPA 15°,3.54,India Pale Ale (IPA),6.4,192.0,Holíč,Slovak Republic,/beer/wywar-new-zealand-ipa-15/487597/
Wywar Gejza 18 Extra stout,3.54,Foreign Stout,7,210.0,Holíč,Slovak Republic,/beer/wywar-gejza-18-extra-stout/327386/
Lánius Coco CHoco Stout 20°,3.54,Imperial Stout,9.5,285.0,Trenčín,Slovak Republic,/beer/lanius-coco-choco-stout-20/394034/
"Lánius Barley Wine 29,4°",3.53,Barley Wine,12.1,363.0,Trenčín,Slovak Republic,/beer/lanius-barley-wine-294/326019/
Clock-Block IPA 13°,3.53,India Pale Ale (IPA),5.4,162.0,Holíč,Slovak Republic,/beer/clock-block-ipa-13/499171/
Pressburg 13° Caribic Ale,3.53,India Pale Ale (IPA),-,,Bratislava,Slovak Republic,/beer/pressburg-13-caribic-ale/287475/
Unorthodox 144 Roman Heads 20°,3.52,Imperial IPA,8.1,243.0,Bratislava,Slovak Republic,/beer/unorthodox-144-roman-heads-20/479760/
dUb Brewing Company,3.52,Stout,4.3,129.0,Bratislava,Slovak Republic,/beer/dub-brewing-dry-stout-10/430314/
Pivovar Kaltenecker,3.52,Imperial Stout,9,270.0,Rožňava,Slovak Republic,/beer/kaltenecker-archa/161108/
Trenčiansky Pivovar Lánius,3.52,Imperial Stout,12.1,363.0,Trenčín,Slovak Republic,/beer/lanius-russian-imperial-stout-27-dec-2016/394033/
Wywar Peter Svetlý Ale IPA 16°,3.52,India Pale Ale (IPA),6.4,192.0,Holíč,Slovak Republic,/beer/wywar-peter-svetly-ale-ipa-16/284917/
Unorthodox Be a Man among Men 14.5°,3.51,Saison,5.7,171.0,Bratislava,Slovak Republic,/beer/unorthodox-be-a-man-among-men-145/375897/
Sessler Rouge beer,3.51,India Style Lager,4.3,129.0,Trnava,Slovak Republic,/beer/sessler-rouge-beer/552440/
"Berhet Vermont IPA 14,5°",3.5,India Pale Ale (IPA),5.5,165.0,Bardejov,Slovak Republic,/beer/berhet-vermont-ipa-145/507930/
Wywar Australian IPA 15°,3.5,India Pale Ale (IPA),6.4,192.0,Holíč,Slovak Republic,/beer/wywar-australian-ipa-15/507963/
Karpat True American Apache IPA,3.5,India Pale Ale (IPA),6.5,195.0,Hrnčiarovce nad Parnou,Slovak Republic,/beer/karpat-true-american-apache-ipa/491945/
Wywar Summer Sunset 12°,3.5,American Pale Ale,4.8,144.0,Holíč,Slovak Republic,/beer/wywar-summer-sunset-12/532448/
Wywar Summer Bitch 11°,3.5,Session IPA,4.7,141.0,Holíč,Slovak Republic,/beer/wywar-summer-bitch-11/533938/
Donovalsky pivovar Hajlander 14%,3.49,Stout,5.5,165.0,Donovaly,Slovak Republic,/beer/donovalsky-pivovar-hajlander-14/396402/
Unorthodox Wendigo West Coast India Pale Ale 14°,3.49,India Pale Ale (IPA),6,180.0,Bratislava,Slovak Republic,/beer/unorthodox-wendigo-west-coast-india-pale-ale-14/286463/
Sessler Tmavý Špeciál 21° (2013-),3.49,Dunkler Bock,8,240.0,Trnava,Slovak Republic,/beer/sessler-tmavy-special-21-2013-/240624/
Unorthodox BITTERSWEET LAMENT  Čučoriedka+Kalamansi,3.49,Grodziskie/Gose/Lichtenhainer,3.5,105.0,Bratislava,Slovak Republic,/beer/unorthodox-bittersweet-lament-cucoriedkakalamansi/552581/
Kočovný Pivovar Hellstork,3.48,India Pale Ale (IPA),6.5,195.0,Senica,Slovak Republic,/beer/hellstork-padre-unorthodox-freemasons-ipa-18/325239/
Reservoir Dogs Starvation,3.92,Black IPA,8,240.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-starvation/327085/
Reservoir Dogs Batch #50 Imperial Stout,3.79,Imperial Stout,9,270.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-batch-50-imperial-stout/382326/
Varissh Big Black,3.77,Black IPA,8,240.0,Postojna,Slovenia,/beer/varissh-big-black/470449/
Barut Batch 0 Red,3.72,Sour Red/Brown,6.7,201.0,Kamnik,Slovenia,/beer/barut-batch-0-red/519097/
HumanFish Russian Imperial Stout,3.68,Imperial Stout,8.2,246.0,Vrhnika,Slovenia,/beer/humanfish-russian-imperial-stout/398785/
Reservoir Dogs Medana Incubo,3.65,Sour/Wild Ale,6.6,198.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-medana-incubo/466269/
Reservoir Dogs Grim Reaper,3.65,India Pale Ale (IPA),7,210.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-grim-reaper/300335/
Pelicon Enigma IPA,3.64,India Pale Ale (IPA),6.2,186.0,Ajdovščina,Slovenia,/beer/pelicon-enigma-ipa/405961/
Lobik Fruitpocalypse Now,3.64,American Pale Ale,6.2,186.0,Maribor,Slovenia,/beer/lobik-fruitpocalypse-now/537179/
Pelicon Quantum DIPA,3.6,Imperial IPA,8,240.0,Ajdovščina,Slovenia,/beer/pelicon-quantum-dipa/334926/
Hopsbrew Juicy IPA,3.6,India Pale Ale (IPA),6.5,195.0,Domžale,Slovenia,/beer/hopsbrew-juicy-ipa/514358/
Reservoir Dogs Lone Wolf Single Hop IPA,3.6,India Pale Ale (IPA),6.66,200.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-lone-wolf-single-hop-ipa/400936/
Hopsbrew 1st Anniversary Black IPA,3.59,Black IPA,7.5,225.0,Domžale,Slovenia,/beer/hopsbrew-1st-anniversary-black-ipa/479281/
Hopsbrew Oatmeal Stout with Vanilla,3.58,Stout,6.5,195.0,Domžale,Slovenia,/beer/hopsbrew-oatmeal-stout-with-vanilla/471156/
Pelicon Imperial Coffee Stout,3.58,Imperial Stout,8,240.0,Ajdovščina,Slovenia,/beer/pelicon-imperial-coffee-stout/369988/
Reservoir Dogs Mea Culpa,3.57,Imperial IPA,10,300.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-mea-culpa/555137/
Tektonik Nelson India Black Ale,3.56,Black IPA,6,180.0,Ljubljana,Slovenia,/beer/tektonik-nelson-india-black-ale/369099/
HumanFish Stout,3.54,Stout,5,150.0,Vrhnika,Slovenia,/beer/humanfish-stout/141160/
Pelicon The 3rd Pill IPA,3.52,India Pale Ale (IPA),6,180.0,Ajdovščina,Slovenia,/beer/pelicon-the-3rd-pill-ipa/234277/
Pivovarna Pelicon,3.49,Stout,5.5,165.0,Ajdovščina,Slovenia,/beer/pelicon-coffee-stout-2015/319219/
Reservoir Dogs Sucubo,3.49,India Pale Ale (IPA),6,180.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-sucubo/326629/
Lintvern Black IPA,3.48,Black IPA,6.9,207.0,Bohinjska Bistrica,Slovenia,/beer/lintvern-black-ipa/449768/
Tektonik Dizzy IPA Amerikana,3.48,India Pale Ale (IPA),6.1,183.0,Ljubljana,Slovenia,/beer/tektonik-dizzy-ipa-amerikana/440889/
Pivovarna Pelicon,3.48,Spice/Herb/Vegetable,8,240.0,Ajdovščina,Slovenia,/beer/pelicon-winter-2015/384299/
Pelicon Out of China,3.47,Amber Ale,4.5,135.0,Ajdovščina,Slovenia,/beer/pelicon-out-of-china/302841/
HumanFish Mudpuppy,3.45,Imperial IPA,7.7,231.0,Vrhnika,Slovenia,/beer/humanfish-mudpuppy/456316/
Reservoir Dogs Conqueror,3.45,Session IPA,4.8,144.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-conqueror/344494/
HumanFish Imperial IPA,3.44,Imperial IPA,9.6,288.0,Vrhnika,Slovenia,/beer/humanfish-imperial-ipa/330870/
Mali Grad Robust Porter,3.43,Porter,5.8,174.0,Kamnik,Slovenia,/beer/mali-grad-robust-porter/280823/
Mali Grad / Hopsbrew Lactose Tolerant,3.43,American Pale Ale,6,180.0,Kamnik,Slovenia,/beer/mali-grad-hopsbrew-lactose-tolerant/474897/
Barut Summer Snow - Brett Berliner Weisse,3.43,Berliner Weisse,3.2,96.0,Kamnik,Slovenia,/beer/barut-summer-snow-brett-berliner-weisse/547076/
Mali Grad Black Magic Woman,3.43,Black IPA,6,180.0,Kamnik,Slovenia,/beer/mali-grad-black-magic-woman/375788/
Pelicon Yes Boss!,3.42,American Pale Ale,4.8,144.0,Ajdovščina,Slovenia,/beer/pelicon-yes-boss/348297/
Hopsbrew IPA,3.42,India Pale Ale (IPA),6,180.0,Domžale,Slovenia,/beer/hopsbrew-ipa/395054/
HumanFish Combat Wombat,3.41,Session IPA,4.8,144.0,Vrhnika,Slovenia,/beer/humanfish-combat-wombat/265773/
Hopsbrew 5 O'Clock IPA,3.41,Session IPA,4.5,135.0,Domžale,Slovenia,/beer/hopsbrew-5-oclock-ipa/495805/
HumanFish 2015 Harvest SIPA,3.4,India Pale Ale (IPA),6.3,189.0,Vrhnika,Slovenia,/beer/humanfish-2015-harvest-sipa/367491/
HumanFish 2013 Harvest SIPA,3.39,India Pale Ale (IPA),6.5,195.0,Vrhnika,Slovenia,/beer/humanfish-2013-harvest-sipa/234161/
Reservoir Dogs Warrior,3.38,American Pale Ale,5.5,165.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-warrior/299545/
Lobik Hop Hazard,3.38,American Pale Ale,6,180.0,Maribor,Slovenia,/beer/lobik-hop-hazard/552765/
Reservoir Dogs Cum Grano Salis,3.38,Grodziskie/Gose/Lichtenhainer,4,120.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-cum-grano-salis/501990/
Hopsbrew Winter Pale Ale,3.38,American Pale Ale,5.5,165.0,Domžale,Slovenia,/beer/hopsbrew-winter-pale-ale/471986/
Mali Grad The Girl from Ipanema,3.37,Imperial IPA,7.5,225.0,Kamnik,Slovenia,/beer/mali-grad-the-girl-from-ipanema/382753/
Carniola Red District,3.37,India Pale Ale (IPA),6.5,195.0,Žirovnica,Slovenia,/beer/carniola-red-district/412279/
Lobik Saison d'Aviron,3.37,Saison,7.8,234.0,Maribor,Slovenia,/beer/lobik-saison-daviron/495300/
Reservoir Dogs Incubo,3.36,Saison,6,180.0,Nova Gorica,Slovenia,/beer/reservoir-dogs-incubo/382325/
Lobik Svarun,3.36,English Pale Ale,4.7,141.0,Maribor,Slovenia,/beer/lobik-svarun/502904/
Mister Nobody NEIPA,3.36,India Pale Ale (IPA),5.8,174.0,Domžale,Slovenia,/beer/mister-nobody-neipa/555141/
Varissh Deep Purple,3.36,India Pale Ale (IPA),6,180.0,Postojna,Slovenia,/beer/varissh-deep-purple/348396/
Loo-blah-nah Apricot Ale,3.36,Fruit Beer,5.4,162.0,Ljubljana,Slovenia,/beer/loo-blah-nah-apricot-ale/537087/
Solomon Breweries Canoe Lager,2.51,Pale Lager,5,150.0,Honiara,Solomon Islands,/beer/solomon-breweries-canoe-lager/487298/
SB Special,2.25,Pale Lager,5.7,171.0,Honiara,Solomon Islands,/beer/sb-special/209825/
SolBrew,2.04,Pale Lager,4.7,141.0,Honiara,Solomon Islands,/beer/solbrew/41573/
Bierwerk,3.69,Imperial Stout,8.5,255.0,Western Cape,South Africa,/beer/bierwerk-aardwolf/141294/
Dog and Fig Stewige Stout,3.64,Sweet Stout,-,,Parys Free State,South Africa,/beer/dog-and-fig-stewige-stout/197862/
Devil's Peak King's Blockhouse IPA,3.61,India Pale Ale (IPA),6,180.0,Salt River Cape Town,South Africa,/beer/devils-peak-kings-blockhouse-ipa/159925/
Woodstock Mr Brownstone,3.61,Spice/Herb/Vegetable,5.2,156.0,Woodstock,South Africa,/beer/woodstock-mr-brownstone/442149/
Devil's Peak Grapefruit Express,3.6,India Pale Ale (IPA),6,180.0,Salt River Cape Town,South Africa,/beer/devils-peak-grapefruit-express/454866/
Bierwerk,3.54,Foreign Stout,7.2,216.0,Western Cape,South Africa,/beer/bierwerk-african-stout/152636/
Aegir Project Giant IPA,3.54,India Pale Ale (IPA),6,180.0,Noordhoek,South Africa,/beer/aegir-project-giant-ipa/376534/
Devil's Peak Juicy Lucy,3.53,India Pale Ale (IPA),6,180.0,Salt River Cape Town,South Africa,/beer/devils-peak-juicy-lucy/469988/
Darling Brew Long Claw,3.51,Saison,5.3,159.0,Darling,South Africa,/beer/darling-brew-long-claw/409219/
Anvil Mjolnir,3.51,India Pale Ale (IPA),6,180.0,Mpumalanga: Dullstroom,South Africa,/beer/anvil-mjolnir/439555/
Devil's Peak Vannie Hout,3.5,Saison,7.5,225.0,Salt River Cape Town,South Africa,/beer/devils-peak-vannie-hout/385478/
Devil's Peak Dead Reckoning,3.49,India Pale Ale (IPA),7,210.0,Salt River Cape Town,South Africa,/beer/devils-peak-dead-reckoning/539428/
Citizen Diplomat Czech Pils,3.48,Czech Pilsner (Světlý),5.5,165.0,Western Cape: Cape Town,South Africa,/beer/citizen-diplomat-czech-pils/306633/
CBC Cape of Good Hops,3.47,Imperial IPA,7.5,225.0,Paarl,South Africa,/beer/cbc-cape-of-good-hops/298815/
Agar's Warrior IIPA,3.47,Imperial IPA,8,240.0,Johannesburg,South Africa,/beer/agars-warrior-iipa/501163/
Dog and Fig Alternatiewe Alt,3.47,Altbier,5,150.0,Parys Free State,South Africa,/beer/dog-and-fig-alternatiewe-alt/221974/
Mad Giant Urban Legend,3.46,India Pale Ale (IPA),5.5,165.0,Johannesburg,South Africa,/beer/mad-giant-urban-legend/514354/
Jack Black Fresh Hop IPA,3.44,India Pale Ale (IPA),6.7,201.0,Cape Town,South Africa,/beer/jack-black-fresh-hop-ipa/504189/
CBC Harvest Lager,3.43,Oktoberfest/Märzen,6.1,183.0,Paarl,South Africa,/beer/cbc-harvest-lager/325477/
Aegir Project A Wee Heavy,3.42,Scottish Ale,6.5,195.0,Noordhoek,South Africa,/beer/aegir-project-a-wee-heavy/446117/
Agar's Wild Berry,3.42,Fruit Beer,4.5,135.0,Johannesburg,South Africa,/beer/agars-wild-berry/366080/
Mountain Brewing Madala's Gold,3.42,Belgian Ale,6.8,204.0,Worcester,South Africa,/beer/mountain-brewing-madalas-gold/435427/
Devil’s Peak Brewing Company,3.4,Imperial Stout,11,330.0,Salt River Cape Town,South Africa,/beer/devils-peak-cold-war-stout/345665/
Two Okes African Pale Ale,3.4,American Pale Ale,5,150.0,Johannesburg Gauteng,South Africa,/beer/two-okes-african-pale-ale/309934/
